,x,y,z,result
7841,-623.14105,-854.96582,-0.52931046,0.998275
7842,-599.14703,-850.58447,-2.9756837,0.996032
7843,-597.50378,-846.34338,3.4696558,0.998188
7844,-596.50323,-839.35071,6.94807,0.998833
7845,-595.64081,-831.67395,8.3143587,0.999134
7846,-604.50702,-840.14832,7.3491807,0.998643
7847,-612.51251,-840.91962,7.6681795,0.998941
7848,-611.57098,-832.9422,8.8654327,0.999023
7849,-620.5238,-841.66473,7.8823261,1.000132
7850,-648.03937,-858.35345,2.8090129,1.000997
7851,-650.24066,-861.9176,-4.417778,0.999798
7852,-639.72058,-857.29779,1.7493181,0.999899
7853,-646.59296,-851.45428,7.2193832,1.002139
7854,-656.38074,-859.33868,3.7673035,1.000951
7855,-631.4201,-856.15662,0.65110689,0.99879
7856,-633.75903,-858.54987,-6.9680896,0.998709
7857,-629.8974,-850.19885,6.1869888,1.000956
7858,-628.83417,-842.25482,8.2475042,1.001137
7859,-627.79224,-834.1239,9.2669096,1.000545
7860,-637.13855,-842.81049,8.4425917,1.00147
7861,-645.45758,-843.39471,8.7710886,1.001829
7862,-644.32251,-835.22595,9.6686516,1.001469
7863,-653.76996,-843.94354,8.8834209,1.001638
7864,-680.15375,-861.32129,6.236865,1.001694
7865,-681.55347,-867.16968,0.55571818,1.001749
7866,-672.19128,-860.80713,5.6381874,1.001463
7867,-679.17877,-853.39783,8.3734035,1.001606
7868,-688.14764,-861.82635,6.8698678,1.001978
7869,-664.30194,-860.11102,4.7505612,1.000788
7870,-666.13245,-864.92365,-1.8768291,0.999917
7871,-663.0025,-852.59521,8.1515865,1.001461
7872,-661.9668,-844.3869,9.0732517,1.001343
7873,-660.85748,-836.19562,10.013999,1.00138
7874,-670.11523,-844.8205,9.4184046,1.001731
7875,-660.24695,-865.71552,-27.554506,1.001267
7876,-663.58112,-866.96936,-35.293064,1.00113
7877,-652.18597,-864.06042,-28.577036,1.001406
7878,-656.91919,-864.4613,-19.835644,1.001208
7879,-668.31018,-867.38843,-26.511833,1.001664
7880,-644.13013,-862.39276,-29.625145,1.001209
7881,-647.57672,-863.64484,-37.232635,1.001321
7882,-640.69043,-861.11267,-22.055519,1.001403
7883,-637.24854,-859.83032,-14.488241,1.000712
7884,-645.43549,-861.5271,-13.296645,1.000419
7885,-653.61523,-863.21051,-12.102811,0.999972
7886,-661.76697,-864.89008,-10.936981,0.999705
7887,-689.50922,-871.52332,-20.389648,1.000977
7888,-692.20483,-872.57477,-27.476707,1.003179
7889,-682.4646,-870.16534,-22.483175,1.000608
7890,-686.85327,-870.43939,-13.334254,1.000559
7891,-696.60736,-872.91913,-18.387005,1.001249
7892,-675.39447,-868.75269,-24.504753,1.001881
7893,-678.44446,-869.95837,-32.045502,1.002288
7894,-672.31458,-867.59149,-16.941986,1.000401
7895,-669.21844,-866.37372,-9.4262056,1.000179
7896,-676.66064,-867.87646,-7.8591018,1.000888
7897,-684.08075,-869.3656,-6.3215575,1.001194
7898,-691.53912,-870.83063,-4.7549586,1.001157
7899,-718.48773,-877.69958,-20.104534,0.999847
7900,-720.50439,-878.73566,-28.693478,1.000372
7901,-711.16711,-876.11365,-19.487505,0.999019
7902,-716.43787,-876.66907,-11.498775,0.998606
7903,-725.77747,-879.33478,-20.678003,1.000139
7904,-703.87769,-874.48822,-18.945127,0.999732
7905,-706.22205,-875.51215,-26.336143,1.002287
7906,-701.5423,-873.48376,-11.503053,0.999927
7907,-699.17938,-872.43274,-4.1344385,1.001251
7908,-697.2514,-869.13385,2.6946356,1.002907
7909,-706.80133,-873.98706,-3.4829669,1.000589
7910,-714.44781,-875.54022,-2.9313567,0.999668
7911,-713.2171,-870.78485,4.447463,1.002141
7912,-722.10034,-877.04651,-2.3773735,0.998897
7913,-752.34332,-884.39648,-12.323753,0.999294
7914,-755.09564,-885.50201,-19.849443,1.000072
7915,-743.49158,-882.70514,-15.071487,1.001057
7916,-749.59039,-883.27649,-4.7832031,1.000284
7917,-761.23041,-886.0976,-9.5547142,0.997758
7918,-734.63214,-880.99976,-17.865795,1.000319
7919,-736.75543,-882.0838,-26.468161,0.99943
7920,-732.46729,-879.93848,-9.2480383,0.998482
7921,-730.45972,-878.20123,-0.71212995,0.998674
7922,-729.34003,-872.22754,5.841712,1.000918
7923,-738.88605,-879.09534,0.84653604,1.00021
7924,-747.34943,-879.86981,2.2195694,1.001406
7925,-745.71783,-873.32672,6.7634258,1.001421
7926,-755.83234,-880.45624,3.4711626,1.000703
7927,-712.37372,-863.26007,7.9549661,1.0021
7928,-704.30841,-862.7583,7.5857015,1.002286
7929,-711.70636,-855.04022,9.1050949,1.002142
7930,-720.45886,-863.76312,8.1834421,1.002398
7931,-696.24774,-862.26025,7.2089276,1.002497
7932,-695.41101,-854.2204,8.9165277,1.001811
7933,-745.14563,-865.05573,8.2427177,1.001874
7934,-736.90436,-864.64032,8.2600679,1.001837
7935,-744.5722,-856.7088,9.2060022,1.002255
7936,-753.37305,-865.50293,8.388216,1.001879
7937,-728.68317,-864.23981,8.2339067,1.002271
7938,-728.06409,-855.92456,9.2503643,1.002313
7939,-762.10785,-865.49603,8.4893246,1.001211
7940,-762.75372,-873.77692,7.2547245,1.000778
7941,-761.4939,-857.16284,9.175005,1.001013
7942,-770.87323,-865.45551,8.3040543,1.000333
7943,-798.07184,-895.59412,-32.771885,1.000738
7944,-801.11884,-896.76086,-39.699066,1.000983
7945,-789.90576,-893.95093,-33.693424,1.001104
7946,-795.00934,-894.45276,-25.842314,0.999674
7947,-806.22961,-897.28595,-31.853182,1.000527
7948,-781.76837,-892.25659,-34.647945,1.001447
7949,-784.85547,-893.40485,-41.177258,1.002097
7950,-773.61731,-890.61292,-35.609116,1.001316
7951,-778.67285,-891.13049,-28.125952,1.000319
7952,-775.57178,-890.01324,-21.592613,0.999522
7953,-767.39288,-888.38269,-22.956612,1.000029
7954,-772.47083,-888.86121,-15.076197,0.999284
7955,-783.75092,-891.65613,-20.245165,0.999416
7956,-791.9375,-893.30383,-18.898211,0.998959
7957,-788.82037,-892.13171,-11.980295,0.997352
7958,-800.13904,-894.94879,-17.604227,0.998495
7959,-786.05164,-890.98541,-4.7611747,0.996409
7960,-777.73877,-889.3797,-6.4054427,0.998139
7961,-783.72229,-887.45319,1.82658,0.997985
7962,-794.39862,-892.40924,-3.1479132,0.994403
7963,-769.4621,-887.7486,-8.0278044,0.998349
7964,-766.68237,-885.84943,-1.0009977,0.997934
7965,-764.50781,-880.86963,4.5710812,0.99941
7966,-773.24579,-881.00684,5.410172,0.999227
7967,-782.00543,-881.0564,6.0158772,0.999273
7968,-780.45032,-873.58453,7.6096654,0.999494
7969,-790.80176,-881.03156,6.3619771,0.998642
7970,-819.17938,-895.81342,-0.093630433,0.997293
7971,-821.59796,-898.72821,-7.1646609,0.997434
7972,-810.88928,-894.81409,-1.051334,0.996558
7973,-817.42035,-889.73883,4.8290524,0.997641
7974,-827.50024,-896.79156,0.80169696,0.997923
7975,-802.63147,-893.68066,-2.0950565,0.994857
7976,-805.2027,-895.43079,-9.3694496,0.99685
7977,-800.67712,-888.69598,3.8072286,0.995844
7978,-799.16656,-881.40625,6.5200105,0.998174
7979,-797.68726,-873.72662,7.6313591,0.999034
7980,-807.53363,-881.72137,6.4857965,0.998256
7981,-815.90106,-882.07092,6.6563244,0.998557
7982,-814.39526,-874.27563,7.4689956,0.999585
7983,-824.27026,-882.39844,6.5924878,0.999384
7984,-830.73669,-902.33954,-29.721176,0.999793
7985,-833.73926,-903.51166,-37.299164,0.99952
7986,-822.57672,-900.6626,-30.426409,0.999914
7987,-827.71063,-901.12097,-22.202148,0.999388
7988,-838.88922,-904.01855,-29.079998,0.999035
7989,-814.40045,-898.95813,-31.136147,1.000076
7990,-817.43457,-900.1297,-38.398682,1.000276
7991,-811.36542,-897.78949,-23.889715,0.999331
7992,-808.30731,-896.60034,-16.623783,0.99828
7993,-816.48804,-898.2724,-15.655208,0.998159
7994,-824.66229,-899.94128,-14.665737,0.998151
7995,-832.84662,-901.59869,-13.728989,0.997692
7996,-863.02411,-908.92078,-26.277534,0.996896
7997,-866.00024,-910.12323,-34.096203,0.996355
7998,-854.97015,-907.28534,-27.215963,0.997424
7999,-860.05078,-907.69489,-18.508617,0.998003
8000,-871.07819,-910.55334,-25.325819,0.995973
8001,-846.91345,-905.64166,-28.144789,0.998167
8002,-849.93652,-906.84375,-35.884422,0.997956
8003,-843.9317,-904.43701,-20.414047,0.99926
8004,-840.90912,-903.22968,-12.68784,0.997306
8005,-837.91473,-901.88135,-4.9642611,0.996508
8006,-848.97992,-904.86304,-11.703615,0.996867
8007,-857.03387,-906.4837,-10.720275,0.996683
8008,-854.19788,-904.4812,-2.9882267,0.996152
8009,-865.10614,-908.11682,-9.7097864,0.997117
8010,-852.48724,-898.94714,2.8617489,0.997372
8011,-844.15558,-898.27625,2.2547853,0.998187
8012,-851.19733,-891.19543,5.2568293,0.99877
8013,-860.84766,-899.46741,3.3249874,0.997464
8014,-835.81213,-897.56763,1.6105883,0.998424
8015,-834.27032,-890.4812,5.1697483,0.999402
8016,-832.81696,-882.64301,6.5117321,0.999566
8017,-831.37592,-874.74249,7.2070174,0.999667
8018,-841.36115,-882.909,6.3359962,0.999275
8019,-885.0943,-899.979,3.8325782,0.999289
8020,-886.25055,-907.40619,0.88437182,0.997176
8021,-877.01605,-899.8067,3.7316737,0.999518
8022,-883.95117,-892.11084,4.9309649,0.999762
8023,-893.15991,-900.10876,3.7331848,0.999374
8024,-868.93402,-899.62854,3.593029,0.998819
8025,-870.28998,-906.27606,-0.99366379,0.99775
8026,-867.73608,-891.74994,5.1901526,0.999145
8027,-892.2356,-914.52173,-18.904978,0.995726
8028,-894.47546,-915.53833,-25.924191,0.997171
8029,-885.18677,-913.21167,-21.070057,0.995421
8030,-889.98584,-913.51318,-11.847295,0.995885
8031,-899.30103,-915.84937,-16.723248,0.995751
8032,-878.13531,-911.87006,-23.195189,0.995407
8033,-880.83337,-913.0293,-30.77607,0.996613
8034,-875.42047,-910.72595,-15.583564,0.996121
8035,-872.6582,-909.58374,-8.0783949,0.996911
8036,-880.20691,-910.93225,-6.3774858,0.996027
8037,-887.81519,-911.98785,-4.8502388,0.995722
8038,-895.49017,-912.72247,-3.389045,0.996683
8039,-920.53644,-920.26282,-15.741567,0.995892
8040,-921.99652,-921.15503,-23.426176,0.997131
8041,-913.46576,-918.78815,-16.067778,0.994911
8042,-919.03809,-919.25012,-8.0810871,0.99638
8043,-927.59784,-921.7113,-15.482836,0.998273
8044,-906.38245,-917.32013,-16.3985,0.995439
8045,-908.19519,-918.25116,-23.498081,0.995871
8046,-904.52844,-916.39087,-9.3545532,0.997064
8047,-903.01489,-913.63055,-2.6791408,0.997407
8048,-902.09119,-907.92407,1.8858836,0.998985
8049,-910.57031,-914.49365,-1.9747716,0.997537
8050,-918.15601,-915.27252,-1.3701891,0.99844
8051,-917.75037,-908.28674,2.1913354,1.000006
8052,-925.73425,-915.94556,-0.88534397,0.999649
8053,-917.05389,-900.49243,3.4582646,0.999893
8054,-909.08215,-900.35754,3.6156249,0.999491
8055,-916.37549,-892.60211,4.0454659,0.999899
8056,-925.0343,-900.61603,3.2584655,1.000012
8057,-901.11719,-900.24109,3.6199419,0.999278
8058,-900.15308,-892.38013,4.4069824,0.999743
8059,-953.41309,-926.80811,-11.506083,0.999448
8060,-955.35095,-927.82324,-19.101931,0.998652
8061,-944.78766,-925.10577,-12.842709,0.998847
8062,-951.89532,-923.72205,-4.3340316,1.000992
8063,-962.02582,-928.44086,-10.120422,0.997911
8064,-936.19373,-923.41431,-14.182078,0.998551
8065,-937.71631,-924.35608,-22.052494,0.997494
8066,-934.82239,-921.87225,-6.3457975,0.99823
8067,-934.14563,-916.51331,-0.34283426,0.99967
8068,-933.80597,-908.85382,2.0803051,1.000495
8069,-942.56177,-916.98816,0.066416912,1.000228
8070,-951.01257,-917.30865,0.19088587,1.001409
8071,-950.22314,-909.604,1.7061967,1.000987
8072,-959.42456,-917.6557,0.31130764,1.001315
8073,-964.76337,-931.37024,-39.068344,0.99668
8074,-967.83215,-932.59729,-45.73444,0.995372
8075,-955.57428,-929.56299,-40.420052,0.995886
8076,-961.64221,-930.21033,-32.431141,0.99611
8077,-973.92896,-933.18927,-37.803112,0.997821
8078,-946.41217,-927.73932,-41.784508,0.994415
8079,-949.27502,-928.83771,-48.365532,0.994681
8080,-937.22809,-925.90045,-43.041409,0.993193
8081,-943.56702,-926.59583,-35.227818,0.996917
8082,-940.74445,-925.51117,-28.648617,0.997018
8083,-931.80627,-923.71826,-29.941183,1.00393
8084,-949.64392,-927.24976,-27.151371,0.995785
8085,-958.55835,-929.02399,-25.766115,0.99743
8086,-967.48724,-930.7699,-24.380579,0.998226
8087,-1463.1859,-68.063385,-28.56175,1.00212
8088,-1463.095,-76.705872,-28.547749,1.001887
8089,-1455.5074,-66.693649,-26.487158,1.001801
8090,-1463.2953,-59.429539,-28.516321,1.002304
8091,-1470.8159,-69.45163,-30.807415,1.002204
8092,-1463.4005,-50.795883,-28.495474,1.002133
8093,-1455.6902,-49.486073,-26.456385,1.002043
8094,-1463.5148,-42.154854,-28.499817,1.001774
8095,-1471.0571,-52.1007,-30.77005,1.002105
8096,-1463.6338,-33.506264,-28.479824,1.001491
8097,-1455.9489,-32.21516,-26.386292,1.001368
8098,-1463.751,-24.847275,-28.507364,1.001211
8099,-1471.2709,-34.791485,-30.758266,1.001414
8100,-1463.8784,-16.190535,-28.484409,1.001026
8101,-1456.2418,-14.867957,-26.395481,1.001121
8102,-1471.4763,-17.509279,-30.730185,1.00105
8103,-1462.2635,-137.10698,-28.683537,1.002814
8104,-1462.1333,-145.70622,-28.67695,1.003558
8105,-1454.4818,-135.62889,-26.741459,1.002837
8106,-1462.3854,-128.48514,-28.653683,1.002877
8107,-1469.911,-138.59183,-31.016024,1.002932
8108,-1462.5354,-119.85957,-28.637974,1.002151
8109,-1454.7672,-118.45699,-26.616928,1.002941
8110,-1462.67,-111.21181,-28.630102,1.001601
8111,-1470.2095,-121.25116,-30.964323,1.00173
8112,-1462.7859,-102.59361,-28.617365,1.001695
8113,-1455.0297,-101.23106,-26.556572,1.001611
8114,-1462.8817,-93.975494,-28.594883,1.001623
8115,-1470.4644,-103.96384,-30.932829,1.001755
8116,-1462.995,-85.34938,-28.561941,1.001642
8117,-1455.2878,-83.944237,-26.518961,1.001803
8118,-1470.6279,-86.74025,-30.86594,1.002061
8119,-1461.3638,-205.70311,-29.065998,1.004509
8120,-1461.2961,-214.30263,-29.060825,1.002613
8121,-1453.5851,-204.35287,-26.925266,1.00305
8122,-1461.4547,-197.13144,-28.895079,1.007182
8123,-1469.1313,-207.08507,-31.246906,1.005469
8124,-1461.5426,-188.59579,-28.926464,1.006186
8125,-1453.7476,-187.24043,-26.829742,1.00523
8126,-1461.6703,-180.01245,-28.836285,1.004038
8127,-1469.3142,-189.97726,-31.189995,1.004911
8128,-1461.7156,-171.40923,-28.833773,1.006729
8129,-1453.95,-170.08092,-26.751596,1.006351
8130,-1461.8223,-162.86552,-28.791731,1.009238
8131,-1469.4768,-172.74655,-31.098169,1.004757
8132,-1461.9626,-154.31058,-28.718668,1.006847
8133,-1454.2144,-152.84236,-26.70373,1.003482
8134,-1469.65,-155.74718,-31.055809,1.007928
8135,-1460.4303,-274.77097,-29.498804,1.001382
8136,-1460.3121,-283.43146,-29.546238,1.001242
8137,-1452.7039,-273.26291,-27.208256,1.000946
8138,-1460.5591,-266.10248,-29.436934,1.001448
8139,-1468.2518,-276.28555,-31.437071,1.001467
8140,-1460.6935,-257.45361,-29.425209,1.001376
8141,-1452.9208,-256.00427,-27.193689,1.001267
8142,-1460.8402,-248.79611,-29.313553,1.001302
8143,-1468.5265,-258.89764,-31.348141,1.001907
8144,-1460.9426,-240.15065,-29.338196,1.001808
8145,-1453.1964,-238.75333,-27.007488,1.002135
8146,-1461.0558,-231.5437,-29.258047,1.002011
8147,-1468.7783,-241.5822,-31.275616,1.002812
8148,-1461.1578,-222.92995,-29.229948,1.002059
8149,-1453.4271,-221.52257,-26.928144,1.002778
8150,-1468.9529,-224.32579,-31.196032,1.001349
8151,-1459.5669,-344.06,-29.967808,1.000436
8152,-1459.473,-352.72073,-30.039423,1.000401
8153,-1451.8011,-342.47302,-27.669277,1.000469
8154,-1459.6627,-335.40076,-29.897545,1.000491
8155,-1467.4399,-345.65213,-31.878132,1.000439
8156,-1443.9469,-340.87997,-25.698879,1.000366
8157,-1443.8744,-349.4541,-25.761723,1.000397
8158,-1436.1328,-339.29404,-23.585382,1.000207
8159,-1444.0223,-332.30423,-25.634333,1.000375
8160,-1444.1047,-323.73291,-25.567682,1.000544
8161,-1436.2822,-322.23312,-23.410765,1.000486
8162,-1444.1876,-315.1618,-25.501982,1.000593
8163,-1451.9733,-325.23358,-27.538706,1.000437
8164,-1459.7531,-326.74649,-29.83617,1.000461
8165,-1459.855,-318.07913,-29.780544,1.00054
8166,-1467.6458,-328.24634,-31.751282,1.00067
8167,-1459.9623,-309.42029,-29.711777,1.000791
8168,-1452.1919,-307.92865,-27.414581,1.00082
8169,-1460.0741,-300.75095,-29.661678,1.00099
8170,-1467.833,-310.90222,-31.628435,1.00078
8171,-1444.3567,-306.45917,-25.357071,1.00075
8172,-1436.5315,-304.97385,-23.246082,1.000595
8173,-1444.478,-297.75464,-25.401665,1.000844
8174,-1444.6626,-289.04816,-25.188097,1.000705
8175,-1436.849,-287.51791,-23.169754,1.000743
8176,-1444.7911,-280.34787,-25.223726,1.000705
8177,-1452.4424,-290.57022,-27.337221,1.000813
8178,-1460.1948,-292.09488,-29.597864,1.000981
8179,-1468.0219,-293.62427,-31.527534,1.0011
8180,-1458.8658,-413.42767,-30.471857,1.000547
8181,-1458.7976,-422.11151,-30.465107,1.000608
8182,-1450.9885,-411.78259,-28.437941,1.000546
8183,-1458.9305,-404.74951,-30.472551,1.000449
8184,-1466.7472,-415.08295,-32.467663,1.000744
8185,-1443.1483,-410.13525,-26.270849,1.000642
8186,-1443.0682,-418.74591,-26.366961,1.000609
8187,-1435.3107,-408.48727,-24.113361,1.000447
8188,-1443.2177,-401.52222,-26.240932,1.000426
8189,-1443.3098,-392.90805,-26.114653,1.00036
8190,-1435.4591,-391.33237,-23.961111,1.000416
8191,-1443.4128,-384.30121,-25.965405,1.000483
8192,-1451.174,-394.48907,-28.231888,1.000392
8193,-1459.0243,-396.0676,-30.38496,1.000548
8194,-1459.1198,-387.3887,-30.317774,1.000567
8195,-1466.9353,-397.65356,-32.323341,1.00058
8196,-1459.2063,-378.72345,-30.24122,1.00032
8197,-1451.3887,-377.15723,-27.997852,1.00057
8198,-1459.2941,-370.04965,-30.167385,1.000232
8199,-1467.1064,-380.28821,-32.172924,1.000304
8200,-1443.5315,-375.59232,-25.895676,1.000551
8201,-1435.6753,-374.02441,-23.797791,1.000397
8202,-1443.6519,-366.88229,-25.830496,1.000477
8203,-1443.762,-358.16953,-25.805325,1.000312
8204,-1435.9371,-356.55978,-23.704807,1.000189
8205,-1451.6099,-359.77881,-27.809429,1.000437
8206,-1459.3877,-361.38626,-30.100891,1.00037
8207,-1467.2623,-362.99527,-32.014431,1.00047
8208,-1458.2515,-482.75458,-31.041105,1.000502
8209,-1458.1829,-491.42404,-31.128893,1.000672
8210,-1450.3042,-481.05151,-29.163073,1.000464
8211,-1458.337,-474.10083,-30.939753,1.000359
8212,-1466.0183,-484.46402,-33.600204,1.00035
8213,-1442.4513,-479.34286,-26.897917,1.000477
8214,-1442.3882,-487.91232,-27.00757,1.000449
8215,-1434.5332,-477.63089,-24.891159,1.000302
8216,-1442.5208,-470.77426,-26.781612,1.000493
8217,-1442.5826,-462.20132,-26.696421,1.000475
8218,-1434.6564,-460.57956,-24.673904,1.000437
8219,-1442.6498,-453.62796,-26.597479,1.000583
8220,-1450.4464,-463.81863,-28.962372,1.000417
8221,-1458.4054,-465.4389,-30.859646,1.000406
8222,-1458.4833,-456.77408,-30.771769,1.000558
8223,-1466.2335,-467.04233,-33.261066,1.000339
8224,-1458.553,-448.10754,-30.69039,1.000766
8225,-1450.6115,-446.50372,-28.789373,1.00076
8226,-1458.6387,-439.43738,-30.616653,1.000751
8227,-1466.4,-449.69638,-32.981464,1.000855
8228,-1442.7433,-444.90601,-26.577932,1.000756
8229,-1434.8466,-443.30737,-24.469425,1.000595
8230,-1442.8339,-436.18442,-26.563744,1.000568
8231,-1442.9459,-427.46362,-26.473534,1.000497
8232,-1435.105,-425.81284,-24.280243,1.000342
8233,-1450.8048,-429.11694,-28.608562,1.000539
8234,-1458.7137,-430.77478,-30.536705,1.000619
8235,-1466.5876,-432.42865,-32.642437,1.000684
8236,-1457.6162,-552.13525,-31.828587,1.000516
8237,-1457.5409,-560.81757,-31.933237,1.000458
8238,-1449.6465,-550.36877,-29.881107,1.000568
8239,-1457.7102,-543.45667,-31.715673,1.000344
8240,-1464.657,-553.88019,-36.084629,1.000601
8241,-1441.7084,-548.59515,-27.793348,1.000643
8242,-1441.6112,-557.20013,-27.984642,1.000736
8243,-1433.7786,-546.81879,-25.680384,1.0007
8244,-1441.8108,-539.98816,-27.596804,1.000451
8245,-1441.8896,-531.38123,-27.494749,1.000338
8246,-1433.9148,-529.68518,-25.501045,1.000541
8247,-1441.9623,-522.77777,-27.392094,1.000312
8248,-1449.7964,-533.07623,-29.746481,1.000139
8249,-1457.7959,-534.77124,-31.61796,1.000075
8250,-1457.8855,-526.09265,-31.518829,0.999772
8251,-1465.168,-536.45868,-35.263599,0.999964
8252,-1457.9722,-517.42584,-31.406681,0.999753
8253,-1449.9608,-515.74188,-29.567499,0.999878
8254,-1458.0469,-508.76486,-31.304623,0.999992
8255,-1465.5469,-519.09229,-34.581223,0.999898
8256,-1442.0713,-514.06573,-27.276663,1.000201
8257,-1434.0931,-512.37708,-25.354256,1.000406
8258,-1442.1848,-505.34891,-27.169548,1.000138
8259,-1442.2821,-496.62949,-27.094334,1.000244
8260,-1434.3431,-494.89618,-25.130939,1.000385
8261,-1450.1437,-498.35977,-29.361753,1.000348
8262,-1458.1014,-500.09421,-31.223904,1.000333
8263,-1465.7897,-501.80316,-34.046005,1.000003
8264,-999.9696,-938.51617,-35.78606,0.999986
8265,-1003.046,-939.77893,-42.947945,0.997423
8266,-991.28717,-936.75043,-36.45015,0.999857
8267,-996.84357,-937.30322,-28.633345,0.999789
8268,-1008.6251,-940.27997,-35.157738,1.000273
8269,-982.6106,-934.97754,-37.1213,0.999319
8270,-985.78101,-936.21887,-43.943272,0.996135
8271,-979.41327,-933.77228,-30.287571,0.999254
8272,-976.24213,-932.55011,-23.441416,0.998965
8273,-972.88519,-931.30157,-16.567053,0.996912
8274,-984.95245,-934.29242,-22.458368,0.999198
8275,-993.6886,-936.03619,-21.482889,0.999274
8276,-990.46472,-934.78064,-14.313437,0.99904
8277,-1002.4048,-937.7804,-20.492636,0.999373
8278,-1033.7078,-945.44098,-33.900066,0.998294
8279,-1036.8156,-946.76862,-41.482456,0.995122
